,DT,SZN,HT,AT,FTHG,FTAG,R,H,D,A,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Unnamed: 5,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,BSH,BSD,BSA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA,B365H_P,B365D_P,B365A_P,BWH_P,BWD_P,BWA_P,GBH_P,GBD_P,GBA_P,IWH_P,IWD_P,IWA_P,LBH_P,LBD_P,LBA_P,SBH_P,SBD_P,SBA_P,WHH_P,WHD_P,WHA_P,SJH_P,SJD_P,SJA_P,VCH_P,VCD_P,VCA_P,BSH_P,BSD_P,BSA_P,CUM_H_W,CUM_H_D,CUM_H_L,CUM_A_W,CUM_A_D,CUM_A_L
319,2009-04-18,2008-2009,Aston Villa,West Ham,1,1,1,0,1,0,D,1,0,H,R Styles,17,18,7,9,9,10,12,11,2,3,0,0,1,1.67,3.6,5.5,1.65,3.4,5.0,1.67,3.5,5.0,1.7,3.5,4.9,1.67,3.3,4.5,1.67,3.4,4.75,1.67,3.5,5.5,1.62,3.5,5.0,1.7,3.5,4.8,1.7,3.4,5.5,37.0,1.72,1.66,3.84,3.53,6.52,5.45,32.0,2.1,2.01,1.85,1.75,20.0,0.0,1.25,1.22,4.4,4.04,0.598802395,0.277777778,0.181818182,0.606060606,0.294117647,0.2,0.598802395,0.285714286,0.2,0.588235294,0.285714286,0.204081633,0.598802395,0.303030303,0.222222222,0.598802395,0.294117647,0.210526316,0.598802395,0.285714286,0.181818182,0.617283951,0.285714286,0.2,0.588235294,0.285714286,0.208333333,0.588235294,0.294117647,0.181818182,9,8,15,12,8,12
320,2009-04-18,2008-2009,Middlesbrough,Fulham,0,0,1,0,1,0,D,0,0,D,P Walton,18,11,14,6,10,14,9,1,3,1,0,0,1,2.25,3.25,3.3,2.25,3.15,2.95,2.2,3.2,3.2,2.1,3.3,3.35,2.2,3.25,2.75,2.2,3.2,3.0,2.15,3.3,3.4,2.2,3.25,3.0,2.2,3.25,3.1,2.25,3.25,3.2,37.0,2.25,2.19,3.4,3.24,3.71,3.29,32.0,2.21,2.12,1.72,1.66,19.0,0.0,1.59,1.55,2.54,2.4,0.444444444,0.307692308,0.303030303,0.444444444,0.317460317,0.338983051,0.454545455,0.3125,0.3125,0.476190476,0.303030303,0.298507463,0.454545455,0.307692308,0.363636364,0.454545455,0.3125,0.333333333,0.465116279,0.303030303,0.294117647,0.454545455,0.307692308,0.333333333,0.454545455,0.307692308,0.322580645,0.444444444,0.307692308,0.3125,16,9,7,11,10,11
321,2009-04-18,2008-2009,Portsmouth,Bolton,1,0,2,1,0,0,H,0,0,D,P Dowd,20,5,10,1,11,14,6,5,2,4,0,0,2,2.1,3.3,3.6,2.0,3.15,3.5,2.0,3.25,3.6,1.9,3.3,3.9,1.91,3.25,3.4,2.0,3.25,3.4,2.05,3.2,3.8,2.0,3.25,3.4,2.05,3.25,3.6,2.1,3.25,3.5,37.0,2.1,2.04,3.45,3.25,4.08,3.65,32.0,2.15,1.99,1.8,1.76,18.0,0.0,1.5,1.46,2.8,2.64,0.476190476,0.303030303,0.277777778,0.5,0.317460317,0.285714286,0.5,0.307692308,0.277777778,0.526315789,0.303030303,0.256410256,0.523560209,0.307692308,0.294117647,0.5,0.307692308,0.294117647,0.487804878,0.3125,0.263157895,0.5,0.307692308,0.294117647,0.487804878,0.307692308,0.277777778,0.476190476,0.307692308,0.285714286,13,10,8,17,4,11
322,2009-04-18,2008-2009,Stoke,Blackburn,1,0,2,1,0,0,H,0,0,D,H Webb,6,3,2,1,11,4,4,6,3,1,0,0,2,2.4,3.25,3.0,2.3,3.15,2.85,2.3,3.2,3.0,2.3,3.2,3.0,2.2,3.2,2.8,2.3,3.2,2.8,2.38,3.25,3.0,2.25,3.25,2.88,2.4,3.2,2.9,2.25,3.25,3.2,37.0,2.45,2.35,3.3,3.21,3.3,2.99,32.0,2.25,2.12,1.73,1.67,19.0,0.0,1.75,1.69,2.26,2.17,0.416666667,0.307692308,0.333333333,0.434782609,0.317460317,0.350877193,0.434782609,0.3125,0.333333333,0.434782609,0.3125,0.333333333,0.454545455,0.3125,0.357142857,0.434782609,0.3125,0.357142857,0.420168067,0.307692308,0.333333333,0.444444444,0.307692308,0.347222222,0.416666667,0.3125,0.344827586,0.444444444,0.307692308,0.3125,14,9,9,14,10,8
323,2009-04-18,2008-2009,Sunderland,Hull,1,0,2,1,0,0,H,1,0,H,M Dean,8,13,4,3,11,23,6,6,2,3,0,0,2,1.91,3.4,4.2,1.85,3.25,4.0,1.9,3.3,4.0,1.9,3.3,3.9,1.91,3.2,3.5,1.85,3.25,4.0,1.85,3.3,4.5,1.91,3.25,3.75,1.9,3.3,4.0,1.91,3.4,4.0,37.0,1.93,1.87,3.52,3.34,4.6,4.23,33.0,2.27,2.08,1.75,1.69,18.0,0.0,1.4,1.36,3.25,3.01,0.523560209,0.294117647,0.238095238,0.540540541,0.307692308,0.25,0.526315789,0.303030303,0.25,0.526315789,0.303030303,0.256410256,0.523560209,0.3125,0.285714286,0.540540541,0.307692308,0.25,0.540540541,0.303030303,0.222222222,0.523560209,0.307692308,0.266666667,0.526315789,0.303030303,0.25,0.523560209,0.294117647,0.25,16,8,8,14,10,8
324,2009-04-19,2008-2009,Man City,West Brom,4,2,2,1,0,0,H,2,1,H,M Jones,18,26,11,17,18,14,3,9,1,2,0,0,2,1.57,3.8,6.5,1.5,3.6,6.5,1.6,3.6,5.75,1.65,3.5,5.3,1.57,3.5,5.0,1.55,3.6,5.5,1.67,3.5,5.5,1.57,3.6,5.5,1.65,3.4,5.5,1.57,3.75,6.0,34.0,1.7,1.61,3.75,3.59,6.5,5.7,30.0,1.98,1.88,1.96,1.85,17.0,-1.0,2.21,2.16,1.77,1.72,0.636942675,0.263157895,0.153846154,0.666666667,0.277777778,0.153846154,0.625,0.277777778,0.173913043,0.606060606,0.285714286,0.188679245,0.636942675,0.285714286,0.2,0.64516129,0.277777778,0.181818182,0.598802395,0.285714286,0.181818182,0.636942675,0.277777778,0.181818182,0.606060606,0.294117647,0.181818182,0.636942675,0.266666667,0.166666667,16,5,11,19,7,6
325,2009-04-19,2008-2009,Tottenham,Newcastle,1,0,2,1,0,0,H,1,0,H,M Halsey,22,8,18,3,13,15,4,7,1,2,0,0,2,1.67,3.6,5.5,1.65,3.4,5.0,1.67,3.5,5.0,1.6,3.6,5.6,1.62,3.5,4.5,1.65,3.4,5.0,1.67,3.5,5.5,1.67,3.4,5.0,1.6,3.5,5.8,1.62,3.75,5.5,35.0,1.7,1.66,3.92,3.53,6.0,5.36,31.0,2.02,1.92,1.94,1.82,18.0,0.0,1.25,1.23,4.31,3.97,0.598802395,0.277777778,0.181818182,0.606060606,0.294117647,0.2,0.598802395,0.285714286,0.2,0.625,0.277777778,0.178571429,0.617283951,0.285714286,0.222222222,0.606060606,0.294117647,0.2,0.598802395,0.285714286,0.181818182,0.598802395,0.294117647,0.2,0.625,0.285714286,0.172413793,0.617283951,0.266666667,0.181818182,13,8,11,14,12,6
326,2009-04-21,2008-2009,Liverpool,Arsenal,4,4,1,0,1,0,D,0,1,A,H Webb,22,8,15,4,10,12,12,0,0,1,0,0,1,1.72,3.6,5.0,1.65,3.5,4.75,1.73,3.35,5.0,1.8,3.4,4.3,1.8,3.2,4.0,1.7,3.4,4.5,1.8,3.4,4.6,1.73,3.5,5.0,1.8,3.4,4.35,1.8,3.4,4.75,36.0,1.8,1.74,3.72,3.46,5.6,4.87,32.0,2.13,2.05,1.86,1.73,21.0,0.0,1.34,1.3,3.78,3.38,0.581395349,0.277777778,0.2,0.606060606,0.285714286,0.210526316,0.578034682,0.298507463,0.2,0.555555556,0.294117647,0.23255814,0.555555556,0.3125,0.25,0.588235294,0.294117647,0.222222222,0.555555556,0.294117647,0.217391304,0.578034682,0.285714286,0.2,0.555555556,0.294117647,0.229885057,0.555555556,0.294117647,0.210526316,2,10,20,5,10,17
327,2009-04-22,2008-2009,Chelsea,Everton,0,0,1,0,1,0,D,0,0,D,M Halsey,18,14,6,5,9,10,4,6,0,1,0,0,1,1.44,4.2,8.5,1.41,3.8,7.75,1.45,3.75,8.0,1.4,4.3,7.5,1.4,3.75,7.0,1.45,3.75,6.75,1.44,4.0,8.5,1.44,4.0,8.5,1.45,3.75,8.0,1.44,4.0,8.5,35.0,1.48,1.45,4.36,3.94,9.0,7.95,30.0,2.05,1.93,1.92,1.82,19.0,-1.0,1.86,1.81,2.11,2.03,0.694444444,0.238095238,0.117647059,0.709219858,0.263157895,0.129032258,0.689655172,0.266666667,0.125,0.714285714,0.23255814,0.133333333,0.714285714,0.266666667,0.142857143,0.689655172,0.266666667,0.148148148,0.694444444,0.25,0.117647059,0.694444444,0.25,0.117647059,0.689655172,0.266666667,0.125,0.694444444,0.25,0.117647059,5,7,20,8,10,14
328,2009-04-22,2008-2009,Man United,Portsmouth,2,0,2,1,0,0,H,1,0,H,P Walton,20,5,14,1,10,8,6,2,1,0,0,0,2,1.25,5.5,13.0,1.25,5.0,10.0,1.25,5.25,11.0,1.25,5.0,12.0,1.22,5.0,10.0,1.22,5.25,11.0,1.22,5.5,15.0,1.25,5.5,13.0,1.25,5.2,11.0,1.25,5.5,13.0,35.0,1.27,1.24,6.0,5.39,16.56,12.86,29.0,1.81,1.75,2.12,1.99,18.0,-1.5,1.84,1.79,2.15,2.08,0.8,0.181818182,0.076923077,0.8,0.2,0.1,0.8,0.19047619,0.090909091,0.8,0.2,0.083333333,0.819672131,0.2,0.1,0.819672131,0.19047619,0.090909091,0.819672131,0.181818182,0.066666667,0.8,0.181818182,0.076923077,0.8,0.192307692,0.090909091,0.8,0.181818182,0.076923077,4,5,22,13,10,9
329,2009-04-25,2008-2009,Bolton,Aston Villa,1,1,1,0,1,0,D,0,1,A,L Probert,9,14,6,6,12,9,4,5,0,1,0,0,1,3.1,3.3,2.37,2.85,3.15,2.3,2.8,3.25,2.4,2.8,3.1,2.5,2.5,3.2,2.5,2.7,3.2,2.4,2.9,3.3,2.4,2.88,3.2,2.5,3.0,3.3,2.3,2.88,3.3,2.5,34.0,3.25,2.89,3.4,3.24,2.5,2.41,30.0,2.04,1.93,1.9,1.82,18.0,0.0,2.26,2.13,1.75,1.7,0.322580645,0.303030303,0.421940928,0.350877193,0.317460317,0.434782609,0.357142857,0.307692308,0.416666667,0.357142857,0.322580645,0.4,0.4,0.3125,0.4,0.37037037,0.3125,0.416666667,0.344827586,0.303030303,0.416666667,0.347222222,0.3125,0.4,0.333333333,0.303030303,0.434782609,0.347222222,0.303030303,0.4,18,4,11,9,9,15
330,2009-04-25,2008-2009,Everton,Man City,1,2,0,0,0,1,A,0,1,A,A Wiley,12,16,4,10,12,14,5,3,1,3,0,0,0,1.83,3.5,4.5,1.8,3.3,4.1,1.83,3.4,4.25,1.8,3.4,4.3,1.73,3.2,4.33,1.8,3.4,4.0,1.83,3.4,4.5,1.8,3.5,4.5,1.91,3.25,4.0,1.8,3.5,4.75,34.0,1.91,1.82,3.65,3.4,4.94,4.38,30.0,2.13,2.0,1.8,1.75,17.0,0.0,1.35,1.33,3.45,3.16,0.546448087,0.285714286,0.222222222,0.555555556,0.303030303,0.243902439,0.546448087,0.294117647,0.235294118,0.555555556,0.294117647,0.23255814,0.578034682,0.3125,0.230946882,0.555555556,0.294117647,0.25,0.546448087,0.294117647,0.222222222,0.555555556,0.285714286,0.222222222,0.523560209,0.307692308,0.25,0.555555556,0.285714286,0.210526316,8,11,14,16,5,12
331,2009-04-25,2008-2009,Fulham,Stoke,1,0,2,1,0,0,H,1,0,H,L Mason,10,9,7,2,8,11,5,7,1,2,0,0,2,1.75,3.5,5.0,1.7,3.4,4.6,1.75,3.5,4.5,1.8,3.25,4.5,1.73,3.2,4.33,1.73,3.4,4.5,1.8,3.3,4.8,1.73,3.4,5.3,1.8,3.4,4.35,1.73,3.5,5.25,33.0,1.8,1.74,3.65,3.45,5.4,4.8,29.0,2.23,2.08,1.74,1.69,16.0,0.0,1.31,1.28,3.85,3.5,0.571428571,0.285714286,0.2,0.588235294,0.294117647,0.217391304,0.571428571,0.285714286,0.222222222,0.555555556,0.307692308,0.222222222,0.578034682,0.3125,0.230946882,0.578034682,0.294117647,0.222222222,0.555555556,0.303030303,0.208333333,0.578034682,0.294117647,0.188679245,0.555555556,0.294117647,0.229885057,0.578034682,0.285714286,0.19047619,11,11,11,14,9,10
332,2009-04-25,2008-2009,Hull,Liverpool,1,3,0,0,0,1,A,0,1,A,M Atkinson,7,21,5,8,15,14,3,8,3,1,1,0,0,10.0,4.5,1.36,8.0,4.25,1.35,8.5,4.1,1.4,7.6,4.0,1.43,7.0,3.75,1.4,8.5,4.2,1.35,9.0,4.5,1.36,9.5,4.5,1.36,8.0,4.2,1.4,10.0,4.5,1.36,33.0,11.0,8.78,4.93,4.32,1.42,1.38,29.0,1.93,1.83,1.99,1.91,19.0,1.25,2.01,1.97,1.95,1.92,0.1,0.222222222,0.735294118,0.125,0.235294118,0.740740741,0.117647059,0.243902439,0.714285714,0.131578947,0.25,0.699300699,0.142857143,0.266666667,0.714285714,0.117647059,0.238095238,0.740740741,0.111111111,0.222222222,0.735294118,0.105263158,0.222222222,0.735294118,0.125,0.238095238,0.714285714,0.1,0.222222222,0.735294118,15,10,8,2,11,20
333,2009-04-25,2008-2009,Man United,Tottenham,5,2,2,1,0,0,H,0,2,A,H Webb,21,6,14,4,14,10,6,2,3,3,0,0,2,1.44,4.0,9.0,1.4,4.0,7.5,1.44,4.0,7.5,1.43,4.0,7.6,1.4,3.75,7.0,1.4,4.2,7.0,1.4,4.33,8.0,1.4,4.33,8.5,1.45,4.0,7.5,1.44,4.33,8.0,34.0,1.49,1.42,4.34,4.16,8.54,7.78,31.0,1.98,1.84,2.0,1.9,19.0,-1.0,1.88,1.83,2.08,2.03,0.694444444,0.25,0.111111111,0.714285714,0.25,0.133333333,0.694444444,0.25,0.133333333,0.699300699,0.25,0.131578947,0.714285714,0.266666667,0.142857143,0.714285714,0.238095238,0.142857143,0.714285714,0.230946882,0.125,0.714285714,0.230946882,0.117647059,0.689655172,0.25,0.133333333,0.694444444,0.230946882,0.125,4,5,23,13,8,12
334,2009-04-25,2008-2009,West Brom,Sunderland,3,0,2,1,0,0,H,1,0,H,M Halsey,15,9,9,5,9,14,6,3,0,1,0,0,2,2.5,3.3,2.87,2.35,3.15,2.8,2.4,3.25,2.8,2.5,3.1,2.8,2.38,3.2,2.6,2.4,3.2,2.7,2.38,3.25,3.0,2.5,3.25,2.88,2.4,3.3,2.8,2.5,3.3,2.88,34.0,2.62,2.44,3.35,3.24,3.0,2.83,30.0,2.0,1.95,1.94,1.8,18.0,0.0,1.86,1.77,2.1,2.04,0.4,0.303030303,0.348432056,0.425531915,0.317460317,0.357142857,0.416666667,0.307692308,0.357142857,0.4,0.322580645,0.357142857,0.420168067,0.3125,0.384615385,0.416666667,0.3125,0.37037037,0.420168067,0.307692308,0.333333333,0.4,0.307692308,0.347222222,0.416666667,0.303030303,0.357142857,0.4,0.303030303,0.347222222,20,7,6,16,8,9
335,2009-04-25,2008-2009,West Ham,Chelsea,0,1,0,0,0,1,A,0,0,D,M Dean,8,20,6,8,9,11,3,5,1,0,0,0,0,4.75,3.3,1.85,4.0,3.35,1.8,5.0,3.4,1.72,4.8,3.4,1.75,4.5,3.3,1.67,4.5,3.4,1.7,4.33,3.4,1.85,5.0,3.3,1.8,4.5,3.3,1.8,5.0,3.3,1.83,32.0,5.75,4.71,3.5,3.36,1.92,1.78,28.0,2.19,2.03,1.79,1.72,17.0,0.0,3.6,3.37,1.31,1.29,0.210526316,0.303030303,0.540540541,0.25,0.298507463,0.555555556,0.2,0.294117647,0.581395349,0.208333333,0.294117647,0.571428571,0.222222222,0.303030303,0.598802395,0.222222222,0.294117647,0.588235294,0.230946882,0.294117647,0.540540541,0.2,0.303030303,0.555555556,0.222222222,0.303030303,0.555555556,0.2,0.303030303,0.546448087,12,9,12,5,8,20
336,2009-04-26,2008-2009,Arsenal,Middlesbrough,2,0,2,1,0,0,H,1,0,H,C Foy,15,5,11,4,8,13,8,1,0,0,0,0,2,1.5,4.2,7.5,1.4,4.0,7.5,1.45,4.0,7.25,1.45,4.0,7.0,1.44,3.75,6.0,1.45,4.0,6.25,1.5,4.0,7.0,1.44,4.1,8.0,1.5,3.6,7.5,1.5,4.0,8.0,33.0,1.53,1.46,4.33,4.02,8.39,7.35,30.0,1.89,1.81,2.04,1.94,18.0,-1.0,1.93,1.87,2.05,1.99,0.666666667,0.238095238,0.133333333,0.714285714,0.25,0.133333333,0.689655172,0.25,0.137931034,0.689655172,0.25,0.142857143,0.694444444,0.266666667,0.166666667,0.689655172,0.25,0.16,0.666666667,0.25,0.142857143,0.694444444,0.243902439,0.125,0.666666667,0.277777778,0.133333333,0.666666667,0.25,0.125,5,11,17,16,10,7
337,2009-04-26,2008-2009,Blackburn,Wigan,2,0,2,1,0,0,H,1,0,H,P Walton,14,17,8,8,11,11,3,9,0,0,0,0,2,1.9,3.4,4.2,1.9,3.2,3.8,1.9,3.3,4.0,1.85,3.4,4.0,1.91,3.25,3.4,1.85,3.4,3.75,1.95,3.4,3.8,1.95,3.4,4.0,1.91,3.4,3.8,1.91,3.4,4.33,33.0,2.02,1.92,3.45,3.32,4.37,3.97,30.0,2.28,2.09,1.73,1.68,17.0,0.0,1.4,1.38,3.0,2.86,0.526315789,0.294117647,0.238095238,0.526315789,0.3125,0.263157895,0.526315789,0.303030303,0.25,0.540540541,0.294117647,0.25,0.523560209,0.307692308,0.294117647,0.540540541,0.294117647,0.266666667,0.512820513,0.294117647,0.263157895,0.512820513,0.294117647,0.25,0.523560209,0.294117647,0.263157895,0.523560209,0.294117647,0.230946882,15,10,8,13,8,11
338,2009-04-27,2008-2009,Newcastle,Portsmouth,0,0,1,0,1,0,D,0,0,D,M Riley,13,15,8,7,13,8,7,10,2,2,0,0,1,2.0,3.5,3.75,2.0,3.15,3.5,2.0,3.25,3.75,2.0,3.3,3.6,2.0,3.2,3.2,1.95,3.3,3.5,2.0,3.5,3.6,2.0,3.4,3.8,2.0,3.3,3.6,2.0,3.5,3.75,32.0,2.1,1.96,3.75,3.38,4.0,3.76,28.0,2.09,1.98,1.86,1.77,17.0,0.0,1.45,1.42,2.82,2.72,0.5,0.285714286,0.266666667,0.5,0.317460317,0.285714286,0.5,0.307692308,0.266666667,0.5,0.303030303,0.277777778,0.5,0.3125,0.3125,0.512820513,0.303030303,0.285714286,0.5,0.285714286,0.277777778,0.5,0.294117647,0.263157895,0.5,0.303030303,0.277777778,0.5,0.285714286,0.266666667,15,12,6,14,10,9
339,2009-05-02,2008-2009,Chelsea,Fulham,3,1,2,1,0,0,H,2,1,H,A Wiley,13,8,5,3,6,7,5,4,0,1,0,0,2,1.53,3.8,7.0,1.5,3.55,6.5,1.5,3.5,7.25,1.45,4.0,7.0,1.5,3.5,6.0,1.4,4.0,7.25,1.44,4.0,8.0,1.4,4.0,7.5,1.5,3.75,7.0,1.5,4.0,7.5,34.0,1.59,1.49,4.0,3.82,8.0,7.06,31.0,2.12,1.95,1.85,1.8,18.0,-1.0,2.1,2.03,1.85,1.83,0.653594771,0.263157895,0.142857143,0.666666667,0.281690141,0.153846154,0.666666667,0.285714286,0.137931034,0.689655172,0.25,0.142857143,0.666666667,0.285714286,0.166666667,0.714285714,0.25,0.137931034,0.694444444,0.25,0.125,0.714285714,0.25,0.133333333,0.666666667,0.266666667,0.142857143,0.666666667,0.25,0.133333333,5,8,21,11,11,12
340,2009-05-02,2008-2009,Man City,Blackburn,3,1,2,1,0,0,H,3,0,H,M Dean,9,16,7,9,10,14,7,6,2,3,0,0,2,2.0,3.3,4.0,1.85,3.25,3.95,1.9,3.3,4.0,1.8,3.4,4.3,1.73,3.4,4.0,2.0,3.25,3.4,1.91,3.4,4.0,1.83,3.25,4.0,1.83,3.3,4.35,1.83,3.5,4.2,34.0,2.02,1.93,3.5,3.33,4.25,3.94,31.0,1.91,1.83,2.02,1.91,17.0,0.0,1.42,1.4,3.0,2.82,0.5,0.303030303,0.25,0.540540541,0.307692308,0.253164557,0.526315789,0.303030303,0.25,0.555555556,0.294117647,0.23255814,0.578034682,0.294117647,0.25,0.5,0.307692308,0.294117647,0.523560209,0.294117647,0.25,0.546448087,0.307692308,0.25,0.546448087,0.303030303,0.229885057,0.546448087,0.285714286,0.238095238,16,5,13,15,10,9
341,2009-05-02,2008-2009,Middlesbrough,Man United,0,2,0,0,0,1,A,0,1,A,M Halsey,11,13,5,4,7,7,3,3,1,1,0,0,0,6.5,3.8,1.57,6.0,3.75,1.5,6.25,3.8,1.53,6.7,3.8,1.5,6.5,4.0,1.4,6.5,4.0,1.44,6.5,4.2,1.5,7.5,4.0,1.4,6.5,3.8,1.53,7.0,3.8,1.53,33.0,7.3,6.48,4.2,3.82,1.61,1.52,30.0,2.01,1.87,1.93,1.87,18.0,1.0,1.81,1.78,2.15,2.09,0.153846154,0.263157895,0.636942675,0.166666667,0.266666667,0.666666667,0.16,0.263157895,0.653594771,0.149253731,0.263157895,0.666666667,0.153846154,0.25,0.714285714,0.153846154,0.25,0.694444444,0.153846154,0.238095238,0.666666667,0.133333333,0.25,0.714285714,0.153846154,0.263157895,0.653594771,0.142857143,0.263157895,0.653594771,17,10,7,4,5,24
342,2009-05-02,2008-2009,Portsmouth,Arsenal,0,3,0,0,0,1,A,0,2,A,L Mason,12,15,4,9,9,10,5,11,3,1,1,0,0,3.2,3.3,2.3,3.5,3.2,2.0,3.45,3.3,2.0,3.3,3.2,2.15,3.2,3.2,2.0,3.25,3.25,2.05,3.6,3.3,2.05,3.75,3.25,1.91,3.1,3.2,2.25,3.4,3.25,2.2,35.0,3.5,3.29,3.32,3.22,2.42,2.19,32.0,2.01,1.88,1.95,1.86,18.0,0.0,2.5,2.31,1.68,1.58,0.3125,0.303030303,0.434782609,0.285714286,0.3125,0.5,0.289855072,0.303030303,0.5,0.303030303,0.3125,0.465116279,0.3125,0.3125,0.5,0.307692308,0.307692308,0.487804878,0.277777778,0.303030303,0.487804878,0.266666667,0.307692308,0.523560209,0.322580645,0.3125,0.444444444,0.294117647,0.307692308,0.454545455,14,11,9,5,11,18
343,2009-05-02,2008-2009,Stoke,West Ham,0,1,0,0,0,1,A,0,1,A,P Walton,13,7,7,3,8,9,7,0,3,2,0,0,0,2.37,3.25,3.1,2.4,3.15,2.7,2.35,3.25,2.9,2.45,3.2,2.8,2.2,3.2,2.8,2.4,3.2,2.7,2.4,3.3,2.88,2.38,3.2,2.75,2.38,3.25,2.9,2.3,3.25,3.2,33.0,2.4,2.33,3.34,3.22,3.32,3.01,30.0,2.33,2.16,1.67,1.63,18.0,0.0,1.75,1.68,2.26,2.16,0.421940928,0.307692308,0.322580645,0.416666667,0.317460317,0.37037037,0.425531915,0.307692308,0.344827586,0.408163265,0.3125,0.357142857,0.454545455,0.3125,0.357142857,0.416666667,0.3125,0.37037037,0.416666667,0.303030303,0.347222222,0.420168067,0.3125,0.363636364,0.420168067,0.307692308,0.344827586,0.434782609,0.307692308,0.3125,15,9,10,13,9,12
344,2009-05-02,2008-2009,Tottenham,West Brom,1,0,2,1,0,0,H,1,0,H,R Styles,16,10,9,7,6,7,9,7,1,1,0,0,2,1.5,4.0,7.0,1.5,3.6,6.5,1.5,3.75,7.0,1.45,4.0,7.0,1.5,3.6,5.5,1.5,3.75,6.0,1.5,4.0,6.5,1.44,4.0,6.5,1.5,4.0,6.5,1.44,4.33,7.5,34.0,1.52,1.47,4.53,3.98,8.56,7.11,31.0,1.75,1.71,2.17,2.04,18.0,-1.0,1.8,1.77,2.19,2.08,0.666666667,0.25,0.142857143,0.666666667,0.277777778,0.153846154,0.666666667,0.266666667,0.142857143,0.689655172,0.25,0.142857143,0.666666667,0.277777778,0.181818182,0.666666667,0.266666667,0.166666667,0.666666667,0.25,0.153846154,0.694444444,0.25,0.153846154,0.666666667,0.25,0.153846154,0.694444444,0.230946882,0.133333333,14,8,12,20,7,7
345,2009-05-02,2008-2009,Wigan,Bolton,0,0,1,0,1,0,D,0,0,D,M Jones,16,10,7,2,14,10,9,6,2,3,0,0,1,2.1,3.25,3.75,2.1,3.15,3.25,2.1,3.2,3.5,2.1,3.25,3.4,2.1,3.2,3.0,2.1,3.2,3.2,2.15,3.2,3.5,2.1,3.2,3.25,2.1,3.25,3.5,2.1,3.3,3.6,33.0,2.2,2.1,3.37,3.24,4.04,3.49,30.0,2.25,2.13,1.72,1.66,17.0,0.0,1.53,1.5,2.67,2.53,0.476190476,0.307692308,0.266666667,0.476190476,0.317460317,0.307692308,0.476190476,0.3125,0.285714286,0.476190476,0.307692308,0.294117647,0.476190476,0.3125,0.333333333,0.476190476,0.3125,0.3125,0.465116279,0.3125,0.285714286,0.476190476,0.3125,0.307692308,0.476190476,0.307692308,0.285714286,0.476190476,0.303030303,0.277777778,14,8,11,18,5,11
346,2009-05-03,2008-2009,Liverpool,Newcastle,3,0,2,1,0,0,H,2,0,H,P Dowd,25,3,11,3,6,8,7,1,0,2,0,1,2,1.25,5.5,13.0,1.25,5.0,10.0,1.25,5.0,13.0,1.27,5.0,10.5,1.29,4.5,8.0,1.28,4.5,10.0,1.29,5.0,11.0,1.25,5.0,11.0,1.25,5.5,12.0,1.25,5.5,13.0,33.0,1.3,1.26,6.08,5.17,15.0,11.71,30.0,1.7,1.63,2.35,2.16,18.0,-1.5,1.8,1.77,2.19,2.09,0.8,0.181818182,0.076923077,0.8,0.2,0.1,0.8,0.2,0.076923077,0.787401575,0.2,0.095238095,0.775193798,0.222222222,0.125,0.78125,0.222222222,0.1,0.775193798,0.2,0.090909091,0.8,0.2,0.090909091,0.8,0.181818182,0.083333333,0.8,0.181818182,0.076923077,2,11,21,15,13,6
347,2009-05-03,2008-2009,Sunderland,Everton,0,2,0,0,0,1,A,0,0,D,M Atkinson,8,10,3,8,15,12,9,3,3,4,0,0,0,2.5,3.25,2.9,2.4,3.2,2.7,2.5,3.2,2.75,2.3,3.2,3.0,2.4,3.25,2.5,2.4,3.2,2.7,2.5,3.2,2.8,2.5,3.25,2.63,2.5,3.3,2.63,2.6,3.25,2.8,33.0,2.63,2.48,3.3,3.21,3.02,2.82,30.0,2.4,2.16,1.68,1.63,18.0,0.0,1.87,1.79,2.11,2.01,0.4,0.307692308,0.344827586,0.416666667,0.3125,0.37037037,0.4,0.3125,0.363636364,0.434782609,0.3125,0.333333333,0.416666667,0.307692308,0.4,0.416666667,0.3125,0.37037037,0.4,0.3125,0.357142857,0.4,0.307692308,0.380228137,0.4,0.303030303,0.380228137,0.384615385,0.307692308,0.357142857,17,8,9,9,11,14
